Diplomas and Completion,,,,,,,,,,,,,
3/28/24,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Level,Division,Subgroup,Cohort,Dropout Count,Dropout Rate,Advanced Diplomas,Standard Count,Other Diplomas Count,GED ISAEP,Standard and Other Diplomas Count,GED Other Non-Graduation Count,Other Non-Graduation Count
2020,DIV,Charlottesville City Public Schools,White,117,0,0,95,19,2,0,1,1,21
2020,DIV,Chesapeake City Public Schools,All Students,3291,107,3.3,1853,1120,112,45,54,99,1232
2020,DIV,Chesapeake City Public Schools,American Indian,12,1,8.3,5,6,0,0,0,0,6
2020,DIV,Chesapeake City Public Schools,Asian,99,3,3,86,8,2,0,0,0,10
2020,DIV,Chesapeake City Public Schools,Black,1082,49,4.5,455,469,70,14,25,39,539
2020,DIV,Chesapeake City Public Schools,Economically Disadvantaged,1091,51,4.7,427,488,73,15,37,52,561
2020,DIV,Chesapeake City Public Schools,English Learners,51,9,17.6,20,17,4,0,1,1,21
2020,DIV,Chesapeake City Public Schools,Female,1551,26,1.7,1019,440,37,13,16,29,477
2020,DIV,Chesapeake City Public Schools,Foster Care,10,3,30,0,3,1,1,2,3,4
2020,DIV,Chesapeake City Public Schools,Hispanic,303,26,8.6,159,101,5,6,6,12,106
2020,DIV,Chesapeake City Public Schools,Homeless,16,0,0,1,13,1,1,0,1,14
2020,DIV,Chesapeake City Public Schools,Male,1740,81,4.7,834,680,75,32,38,70,755
2020,DIV,Chesapeake City Public Schools,Military Connected,494,5,1,313,161,9,2,4,6,170
2020,DIV,Chesapeake City Public Schools,Multiple Races,212,4,1.9,133,71,2,1,1,2,73
2020,DIV,Chesapeake City Public Schools,Native Hawaiian,17,1,5.9,10,6,0,0,0,0,6
2020,DIV,Chesapeake City Public Schools,Students with Disabilities,525,37,7,67,303,112,5,1,6,415
2020,DIV,Chesapeake City Public Schools,White,1566,23,1.5,1005,459,33,24,22,46,492
2020,DIV,Chesterfield County Public Schools,All Students,4977,274,5.5,2779,1734,84,30,76,106,1818
2020,DIV,Chesterfield County Public Schools,American Indian,14,0,0,6,7,1,0,0,0,8
2020,DIV,Chesterfield County Public Schools,Asian,195,3,1.5,150,35,2,1,4,5,37
2020,DIV,Chesterfield County Public Schools,Black,1326,68,5.1,609,589,36,5,19,24,625
2020,DIV,Chesterfield County Public Schools,Economically Disadvantaged,2109,178,8.4,730,1068,59,15,59,74,1127
2020,DIV,Chesterfield County Public Schools,English Learners,326,102,31.3,36,176,5,1,4,7,181
2020,DIV,Chesterfield County Public Schools,Female,2429,87,3.6,1521,756,33,9,23,32,789
2020,DIV,Chesterfield County Public Schools,Foster Care,14,5,35.7,1,6,0,1,1,2,6
2020,DIV,Chesterfield County Public Schools,Hispanic,826,133,16.1,284,375,11,7,16,23,386
2020,DIV,Chesterfield County Public Schools,Homeless,55,20,36.4,7,23,0,2,3,5,23
2020,DIV,Chesterfield County Public Schools,Male,2548,187,7.3,1258,978,51,21,53,74,1029
2020,DIV,Chesterfield County Public Schools,Military Connected,41,0,0,29,12,0,0,0,0,12
2020,DIV,Chesterfield County Public Schools,Multiple Races,239,3,1.3,126,100,5,2,3,5,105
2020,DIV,Chesterfield County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Chesterfield County Public Schools,Students with Disabilities,535,53,9.9,76,313,84,5,0,9,397
2020,DIV,Chesterfield County Public Schools,White,2372,67,2.8,1600,627,29,15,34,49,656
2020,DIV,Clarke County Public Schools,All Students,160,1,0.6,111,43,4,0,1,1,47
2020,DIV,Clarke County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Clarke County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,Clarke County Public Schools,Economically Disadvantaged,35,1,2.9,13,19,2,0,0,0,21
2020,DIV,Clarke County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Clarke County Public Schools,Female,65,0,0,52,12,0,0,1,1,12
2020,DIV,Clarke County Public Schools,Hispanic,20,0,0,12,8,0,0,0,0,8
2020,DIV,Clarke County Public Schools,Male,95,1,1.1,59,31,4,0,0,0,35
2020,DIV,Clarke County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Clarke County Public Schools,Multiple Races,11,1,9.1,10,0,0,0,0,0,0
2020,DIV,Clarke County Public Schools,Students with Disabilities,17,0,0,1,12,4,0,0,0,16
2020,DIV,Clarke County Public Schools,White,120,0,0,85,32,2,0,1,1,34
2020,DIV,Colonial Beach Public Schools,All Students,38,0,0,19,16,1,0,2,2,17
2020,DIV,Colonial Beach Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Beach Public Schools,Black,10,0,0,2,8,0,0,0,0,8
2020,DIV,Colonial Beach Public Schools,Economically Disadvantaged,18,0,0,7,10,0,0,1,1,10
2020,DIV,Colonial Beach Public Schools,Female,20,0,0,11,6,1,0,2,2,7
2020,DIV,Colonial Beach Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Beach Public Schools,Male,18,0,0,8,10,0,0,0,0,10
2020,DIV,Colonial Beach Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Beach Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Beach Public Schools,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Beach Public Schools,White,23,0,0,15,6,0,0,2,2,6
2020,DIV,Colonial Heights City Public Schools,All Students,220,6,2.7,116,87,0,5,6,11,87
2020,DIV,Colonial Heights City Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Black,38,1,2.6,19,16,0,1,1,2,16
2020,DIV,Colonial Heights City Public Schools,Economically Disadvantaged,108,3,2.8,41,56,0,4,4,8,56
2020,DIV,Colonial Heights City Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Female,120,5,4.2,68,41,0,4,2,6,41
2020,DIV,Colonial Heights City Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Hispanic,16,3,18.8,3,9,0,0,1,1,9
2020,DIV,Colonial Heights City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Male,100,1,1,48,46,0,1,4,5,46
2020,DIV,Colonial Heights City Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Multiple Races,13,0,0,7,5,0,1,0,1,5
2020,DIV,Colonial Heights City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Colonial Heights City Public Schools,Students with Disabilities,33,2,6.1,3,24,0,2,2,4,24
2020,DIV,Colonial Heights City Public Schools,White,148,2,1.4,83,56,0,3,4,7,56
2020,DIV,Craig County Public Schools,All Students,43,1,2.3,10,23,2,0,7,7,25
2020,DIV,Craig County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,Economically Disadvantaged,21,1,4.8,3,9,2,0,6,6,11
2020,DIV,Craig County Public Schools,Female,22,0,0,5,15,0,0,2,2,15
2020,DIV,Craig County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,Male,21,1,4.8,5,8,2,0,5,5,10
2020,DIV,Craig County Public Schools,Multiple Races,<,<,<,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,Students with Disabilities,<,0,0,<,<,<,<,<,<,<
2020,DIV,Craig County Public Schools,White,39,0,0,9,21,2,0,7,7,23
2020,DIV,Culpeper County Public Schools,All Students,624,40,6.4,269,290,8,3,14,17,298
2020,DIV,Culpeper County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Culpeper County Public Schools,Asian,10,0,0,5,5,0,0,0,0,5
2020,DIV,Culpeper County Public Schools,Black,90,5,5.6,28,52,0,0,5,5,52
2020,DIV,Culpeper County Public Schools,Economically Disadvantaged,239,26,10.9,59,139,3,2,10,12,142
2020,DIV,Culpeper County Public Schools,English Learners,57,25,43.9,4,27,1,0,0,0,28
2020,DIV,Culpeper County Public Schools,Female,302,7,2.3,169,112,3,3,8,11,115
2020,DIV,Culpeper County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2020,DIV,Culpeper County Public Schools,Hispanic,138,31,22.5,44,59,2,0,2,2,61
2020,DIV,Culpeper County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Culpeper County Public Schools,Male,322,33,10.2,100,178,5,0,6,6,183
2020,DIV,Culpeper County Public Schools,Military Connected,11,0,0,7,3,1,0,0,0,4
2020,DIV,Culpeper County Public Schools,Multiple Races,37,2,5.4,15,18,2,0,0,0,20
2020,DIV,Culpeper County Public Schools,Students with Disabilities,46,2,4.3,0,35,8,0,0,1,43
2020,DIV,Culpeper County Public Schools,White,346,2,0.6,176,154,4,3,7,10,158
2020,DIV,Cumberland County Public Schools,All Students,95,3,3.2,42,45,0,2,3,5,45
2020,DIV,Cumberland County Public Schools,Black,39,0,0,18,21,0,0,0,0,21
2020,DIV,Cumberland County Public Schools,Economically Disadvantaged,51,2,3.9,23,23,0,2,1,3,23
2020,DIV,Cumberland County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2020,DIV,Cumberland County Public Schools,Female,48,0,0,27,19,0,0,2,2,19
2020,DIV,Cumberland County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2020,DIV,Cumberland County Public Schools,Male,47,3,6.4,15,26,0,2,1,3,26
2020,DIV,Cumberland County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Cumberland County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Cumberland County Public Schools,Students with Disabilities,10,2,20,0,7,0,1,0,1,7
2020,DIV,Cumberland County Public Schools,White,44,2,4.5,15,22,0,2,3,5,22
2020,DIV,Danville City Public Schools,All Students,374,40,10.7,109,175,12,8,30,38,187
2020,DIV,Danville City Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Black,258,33,12.8,55,130,11,4,25,29,141
2020,DIV,Danville City Public Schools,Economically Disadvantaged,162,19,11.7,27,89,7,5,15,20,96
2020,DIV,Danville City Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Female,196,14,7.1,66,95,6,2,13,15,101
2020,DIV,Danville City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Hispanic,27,2,7.4,10,12,0,1,2,3,12
2020,DIV,Danville City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Male,178,26,14.6,43,80,6,6,17,23,86
2020,DIV,Danville City Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Danville City Public Schools,Students with Disabilities,54,9,16.7,2,29,12,0,2,2,41
2020,DIV,Danville City Public Schools,White,73,5,6.8,34,28,1,3,2,5,29
2020,DIV,Department of Juvenile Justice,All Students,38,14,36.8,1,14,2,6,1,7,16
2020,DIV,Department of Juvenile Justice,Black,27,11,40.7,0,9,1,5,1,6,10
2020,DIV,Department of Juvenile Justice,Economically Disadvantaged,35,14,40,1,11,2,6,1,7,13
2020,DIV,Department of Juvenile Justice,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Department of Juvenile Justice,Female,<,<,<,<,<,<,<,<,<,<
2020,DIV,Department of Juvenile Justice,Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,Department of Juvenile Justice,Male,37,13,35.1,1,14,2,6,1,7,16
2020,DIV,Department of Juvenile Justice,Students with Disabilities,12,5,41.7,0,3,2,1,1,2,5
2020,DIV,Department of Juvenile Justice,White,10,3,30,1,4,1,1,0,1,5
2020,DIV,Dickenson County Public Schools,All Students,141,4,2.8,38,84,5,3,7,10,89
2020,DIV,Dickenson County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dickenson County Public Schools,Economically Disadvantaged,72,1,1.4,15,46,5,2,3,5,51
2020,DIV,Dickenson County Public Schools,Female,63,0,0,24,33,2,1,3,4,35
2020,DIV,Dickenson County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dickenson County Public Schools,Male,78,4,5.1,14,51,3,2,4,6,54
2020,DIV,Dickenson County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dickenson County Public Schools,Students with Disabilities,23,0,0,0,18,5,0,0,0,23
2020,DIV,Dickenson County Public Schools,White,139,4,2.9,38,83,4,3,7,10,87
2020,DIV,Dinwiddie County Public Schools,All Students,317,11,3.5,120,162,11,3,10,13,173
2020,DIV,Dinwiddie County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dinwiddie County Public Schools,Black,103,2,1.9,32,63,3,0,3,3,66
2020,DIV,Dinwiddie County Public Schools,Economically Disadvantaged,149,8,5.4,36,89,6,0,10,10,95
2020,DIV,Dinwiddie County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dinwiddie County Public Schools,Female,167,5,3,74,76,5,1,6,7,81
2020,DIV,Dinwiddie County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Dinwiddie County Public Schools,Hispanic,30,1,3.3,10,19,0,0,0,0,19
2020,DIV,Dinwiddie County Public Schools,Male,150,6,4,46,86,6,2,4,6,92
2020,DIV,Dinwiddie County Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2020,DIV,Dinwiddie County Public Schools,Multiple Races,18,1,5.6,9,6,1,0,1,1,7
2020,DIV,Dinwiddie County Public Schools,Students with Disabilities,43,2,4.7,5,22,11,0,3,3,33
2020,DIV,Dinwiddie County Public Schools,White,165,7,4.2,69,73,7,3,6,9,80
2020,DIV,Essex County Public Schools,All Students,108,4,3.7,38,62,3,0,1,1,65
2020,DIV,Essex County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Essex County Public Schools,Black,59,3,5.1,13,39,3,0,1,1,42
2020,DIV,Essex County Public Schools,Economically Disadvantaged,67,3,4.5,14,46,3,0,1,1,49
2020,DIV,Essex County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Essex County Public Schools,Female,48,1,2.1,21,26,0,0,0,0,26
2020,DIV,Essex County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,Essex County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Essex County Public Schools,Male,60,3,5,17,36,3,0,1,1,39
2020,DIV,Essex County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Essex County Public Schools,Students with Disabilities,16,2,12.5,0,11,3,0,0,0,14
2020,DIV,Essex County Public Schools,White,38,1,2.6,21,16,0,0,0,0,16
2020,DIV,Fairfax County Public Schools,All Students,14653,683,4.7,9459,4226,180,31,74,105,4406
2020,DIV,Fairfax County Public Schools,American Indian,18,2,11.1,9,7,0,0,0,0,7
2020,DIV,Fairfax County Public Schools,Asian,3062,24,0.8,2521,479,25,5,8,13,504
2020,DIV,Fairfax County Public Schools,Black,1512,39,2.6,784,643,27,5,14,19,670
2020,DIV,Fairfax County Public Schools,Economically Disadvantaged,4171,239,5.7,1796,2034,57,10,35,45,2091
2020,DIV,Fairfax County Public Schools,English Learners,2489,560,22.5,438,1407,63,0,12,21,1470
2020,DIV,Fairfax County Public Schools,Female,6995,215,3.1,4843,1846,51,14,26,40,1897
2020,DIV,Fairfax County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fairfax County Public Schools,Hispanic,3705,561,15.1,1438,1622,43,3,38,41,1665
2020,DIV,Fairfax County Public Schools,Homeless,129,42,32.6,20,61,4,0,2,2,65
2020,DIV,Fairfax County Public Schools,Male,7657,468,6.1,4615,2380,129,17,48,65,2509
2020,DIV,Fairfax County Public Schools,Military Connected,679,5,0.7,474,189,8,1,2,3,197
2020,DIV,Fairfax County Public Schools,Multiple Races,721,8,1.1,500,197,12,3,1,4,209
2020,DIV,Fairfax County Public Schools,Native Hawaiian,25,1,4,23,1,0,0,0,0,1
2020,DIV,Fairfax County Public Schools,Students with Disabilities,1919,82,4.3,379,1264,180,6,8,14,1444
2020,DIV,Fairfax County Public Schools,White,5610,48,0.9,4184,1277,73,15,13,28,1350
2020,DIV,Falls Church City Public Schools,All Students,204,2,1,148,53,0,0,1,1,53
2020,DIV,Falls Church City Public Schools,Asian,14,0,0,8,6,0,0,0,0,6
2020,DIV,Falls Church City Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,Falls Church City Public Schools,Economically Disadvantaged,20,0,0,10,10,0,0,0,0,10
2020,DIV,Falls Church City Public Schools,English Learners,11,0,0,1,10,0,0,0,0,10
2020,DIV,Falls Church City Public Schools,Female,79,1,1.3,57,20,0,0,1,1,20
2020,DIV,Falls Church City Public Schools,Hispanic,20,0,0,10,10,0,0,0,0,10
2020,DIV,Falls Church City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Falls Church City Public Schools,Male,124,1,0.8,90,33,0,0,0,0,33
2020,DIV,Falls Church City Public Schools,Military Connected,10,1,10,5,4,0,0,0,0,4
2020,DIV,Falls Church City Public Schools,Multiple Races,17,1,5.9,12,4,0,0,0,0,4
2020,DIV,Falls Church City Public Schools,Students with Disabilities,22,0,0,6,16,0,0,0,0,16
2020,DIV,Falls Church City Public Schools,White,148,1,0.7,115,31,0,0,1,1,31
2020,DIV,Fauquier County Public Schools,All Students,926,18,1.9,451,424,15,5,13,18,439
2020,DIV,Fauquier County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fauquier County Public Schools,Asian,22,0,0,18,4,0,0,0,0,4
2020,DIV,Fauquier County Public Schools,Black,77,4,5.2,19,49,5,0,0,0,54
2020,DIV,Fauquier County Public Schools,Economically Disadvantaged,227,10,4.4,67,138,4,4,4,8,142
2020,DIV,Fauquier County Public Schools,English Learners,45,6,13.3,6,32,0,0,1,1,32
2020,DIV,Fauquier County Public Schools,Female,444,5,1.1,244,185,2,1,7,8,187
2020,DIV,Fauquier County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fauquier County Public Schools,Hispanic,133,7,5.3,45,77,0,1,3,4,77
2020,DIV,Fauquier County Public Schools,Homeless,10,0,0,2,6,0,1,1,2,6
2020,DIV,Fauquier County Public Schools,Male,482,13,2.7,207,239,13,4,6,10,252
2020,DIV,Fauquier County Public Schools,Military Connected,14,0,0,9,5,0,0,0,0,5
2020,DIV,Fauquier County Public Schools,Multiple Races,40,1,2.5,16,23,0,0,0,0,23
2020,DIV,Fauquier County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fauquier County Public Schools,Students with Disabilities,142,4,2.8,6,112,15,2,3,5,127
2020,DIV,Fauquier County Public Schools,White,651,6,0.9,351,270,10,4,10,14,280
2020,DIV,Floyd County Public Schools,All Students,146,1,0.7,60,82,1,0,2,2,83
2020,DIV,Floyd County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2020,DIV,Floyd County Public Schools,Economically Disadvantaged,47,0,0,11,34,1,0,1,1,35
2020,DIV,Floyd County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Floyd County Public Schools,Female,70,1,1.4,38,28,1,0,2,2,29
2020,DIV,Floyd County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,Floyd County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2020,DIV,Floyd County Public Schools,Male,76,0,0,22,54,0,0,0,0,54
2020,DIV,Floyd County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Floyd County Public Schools,Students with Disabilities,11,0,0,0,10,1,0,0,0,11
2020,DIV,Floyd County Public Schools,White,134,1,0.7,54,77,0,0,2,2,77
2020,DIV,Fluvanna County Public Schools,All Students,278,7,2.5,144,113,8,0,6,6,121
2020,DIV,Fluvanna County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fluvanna County Public Schools,Black,39,0,0,18,20,1,0,0,0,21
2020,DIV,Fluvanna County Public Schools,Economically Disadvantaged,106,7,6.6,33,59,5,0,2,2,64
2020,DIV,Fluvanna County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2020,DIV,Fluvanna County Public Schools,Female,156,4,2.6,92,55,3,0,2,2,58
2020,DIV,Fluvanna County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fluvanna County Public Schools,Hispanic,17,1,5.9,10,5,0,0,1,1,5
2020,DIV,Fluvanna County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,Fluvanna County Public Schools,Male,122,3,2.5,52,58,5,0,4,4,63
2020,DIV,Fluvanna County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2020,DIV,Fluvanna County Public Schools,Multiple Races,17,0,0,8,7,0,0,2,2,7
2020,DIV,Fluvanna County Public Schools,Students with Disabilities,37,3,8.1,2,23,8,0,0,1,31
2020,DIV,Fluvanna County Public Schools,White,204,6,2.9,108,81,6,0,3,3,87
2020,DIV,Franklin City Public Schools,All Students,88,7,8,29,48,2,2,0,2,50
2020,DIV,Franklin City Public Schools,Black,67,5,7.5,15,44,1,2,0,2,45
2020,DIV,Franklin City Public Schools,Economically Disadvantaged,58,4,6.9,14,37,1,2,0,2,38
2020,DIV,Franklin City Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,Female,48,2,4.2,19,24,1,2,0,2,25
2020,DIV,Franklin City Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,Male,40,5,12.5,10,24,1,0,0,0,25
2020,DIV,Franklin City Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,Students with Disabilities,<,<,<,<,<,<,<,<,<,<
2020,DIV,Franklin City Public Schools,White,15,2,13.3,11,1,1,0,0,0,2
2020,DIV,Franklin County Public Schools,All Students,492,30,6.1,229,211,17,0,5,5,228
2020,DIV,Franklin County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Black,51,0,0,20,24,6,0,1,1,30
2020,DIV,Franklin County Public Schools,Economically Disadvantaged,230,15,6.5,76,125,10,0,4,4,135
2020,DIV,Franklin County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Female,240,11,4.6,133,91,3,0,2,2,94
2020,DIV,Franklin County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Hispanic,29,3,10.3,18,8,0,0,0,0,8
2020,DIV,Franklin County Public Schools,Male,252,19,7.5,96,120,14,0,3,3,134
2020,DIV,Franklin County Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Multiple Races,32,0,0,10,20,1,0,1,1,21
2020,DIV,Franklin County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2020,DIV,Franklin County Public Schools,Students with Disabilities,83,12,14.5,2,52,17,0,0,0,69
2020,DIV,Franklin County Public Schools,White,375,27,7.2,178,157,10,0,3,3,167
2020,DIV,Frederick County Public Schools,All Students,1108,48,4.3,543,482,13,1,21,22,495
