Diplomas and Completion,,,,,,,,,,,,,
3/20/24,,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Level,Division,Subgroup,Cohort,Dropout Count,Dropout Rate,Advanced Diplomas,Standard Count,Other Diplomas Count,GED ISAEP,Standard and Other Diplomas Count,GED Other Non-Graduation Count,Other Non-Graduation Count
2022,DIV,Poquoson City Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Poquoson City Public Schools,Economically Disadvantaged,30,0,0,8,15,4,1,2,3,19
2022,DIV,Poquoson City Public Schools,Female,84,0,0,58,24,0,1,1,2,24
2022,DIV,Poquoson City Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Poquoson City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Poquoson City Public Schools,Male,94,1,1.1,40,39,5,5,4,9,44
2022,DIV,Poquoson City Public Schools,Military Connected,27,0,0,20,5,1,1,0,1,6
2022,DIV,Poquoson City Public Schools,Multiple Races,11,0,0,1,7,1,1,1,2,8
2022,DIV,Poquoson City Public Schools,Students with Disabilities,22,0,0,1,15,5,1,0,1,20
2022,DIV,Poquoson City Public Schools,White,155,1,0.6,88,54,4,5,3,8,58
2022,DIV,Portsmouth City Public Schools,All Students,991,101,10.2,319,479,32,13,47,60,511
2022,DIV,Portsmouth City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Portsmouth City Public Schools,Asian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Portsmouth City Public Schools,Black,724,62,8.6,228,367,21,8,38,46,388
2022,DIV,Portsmouth City Public Schools,Economically Disadvantaged,622,61,9.8,158,337,17,8,41,49,354
2022,DIV,Portsmouth City Public Schools,English Learners,10,4,40,0,6,0,0,0,0,6
2022,DIV,Portsmouth City Public Schools,Female,489,35,7.2,202,218,9,5,20,25,227
2022,DIV,Portsmouth City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Portsmouth City Public Schools,Hispanic,51,8,15.7,19,22,1,1,0,1,23
2022,DIV,Portsmouth City Public Schools,Homeless,10,0,0,1,7,0,0,2,2,7
2022,DIV,Portsmouth City Public Schools,Male,502,66,13.1,117,261,23,8,27,35,284
2022,DIV,Portsmouth City Public Schools,Military Connected,27,0,0,12,12,2,1,0,1,14
2022,DIV,Portsmouth City Public Schools,Multiple Races,49,7,14.3,16,18,3,3,2,5,21
2022,DIV,Portsmouth City Public Schools,Native Hawaiian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Portsmouth City Public Schools,Students with Disabilities,125,17,13.6,3,72,32,1,0,1,104
2022,DIV,Portsmouth City Public Schools,White,150,22,14.7,47,67,6,1,7,8,73
2022,DIV,Powhatan County Public Schools,All Students,365,9,2.5,176,152,6,16,6,22,158
2022,DIV,Powhatan County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Powhatan County Public Schools,Black,26,2,7.7,5,17,0,2,0,2,17
2022,DIV,Powhatan County Public Schools,Economically Disadvantaged,103,6,5.8,27,55,3,9,3,12,58
2022,DIV,Powhatan County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Powhatan County Public Schools,Female,162,2,1.2,102,51,1,4,2,6,52
2022,DIV,Powhatan County Public Schools,Hispanic,17,0,0,11,5,0,1,0,1,5
2022,DIV,Powhatan County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Powhatan County Public Schools,Male,203,7,3.4,74,101,5,12,4,16,106
2022,DIV,Powhatan County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Powhatan County Public Schools,Multiple Races,16,1,6.3,2,10,0,2,1,3,10
2022,DIV,Powhatan County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Powhatan County Public Schools,Students with Disabilities,50,6,12,5,30,6,3,0,3,36
2022,DIV,Powhatan County Public Schools,White,303,6,2,158,118,6,10,5,15,124
2022,DIV,Prince Edward County Public Schools,All Students,157,23,14.6,55,70,1,2,6,8,71
2022,DIV,Prince Edward County Public Schools,Asian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Black,96,9,9.4,33,48,1,0,5,5,49
2022,DIV,Prince Edward County Public Schools,Economically Disadvantaged,86,9,10.5,34,36,1,2,4,6,37
2022,DIV,Prince Edward County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Female,85,12,14.1,41,28,1,2,1,3,29
2022,DIV,Prince Edward County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Male,72,11,15.3,14,42,0,0,5,5,42
2022,DIV,Prince Edward County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince Edward County Public Schools,Students with Disabilities,17,2,11.8,0,14,1,0,0,0,15
2022,DIV,Prince Edward County Public Schools,White,51,12,23.5,18,18,0,2,1,3,18
2022,DIV,Prince George County Public Schools,All Students,404,23,5.7,167,203,7,2,2,4,210
2022,DIV,Prince George County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Black,136,7,5.1,50,76,1,1,1,2,77
2022,DIV,Prince George County Public Schools,Economically Disadvantaged,203,14,6.9,63,116,7,1,2,3,123
2022,DIV,Prince George County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Female,196,2,1,106,86,0,1,1,2,86
2022,DIV,Prince George County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Hispanic,50,5,10,23,21,1,0,0,0,22
2022,DIV,Prince George County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Male,208,21,10.1,61,117,7,1,1,2,124
2022,DIV,Prince George County Public Schools,Military Connected,91,1,1.1,44,46,0,0,0,0,46
2022,DIV,Prince George County Public Schools,Multiple Races,34,0,0,14,20,0,0,0,0,20
2022,DIV,Prince George County Public Schools,Native Hawaiian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Prince George County Public Schools,Students with Disabilities,59,9,15.3,1,41,7,0,1,1,48
2022,DIV,Prince George County Public Schools,White,176,10,5.7,75,84,5,1,1,2,89
2022,DIV,Prince William County Public Schools,All Students,7161,491,6.9,3327,3102,137,22,82,104,3239
2022,DIV,Prince William County Public Schools,American Indian,13,0,0,8,4,1,0,0,0,5
2022,DIV,Prince William County Public Schools,Asian,687,7,1,465,199,10,2,4,6,209
2022,DIV,Prince William County Public Schools,Black,1440,40,2.8,661,679,39,1,20,21,718
2022,DIV,Prince William County Public Schools,Economically Disadvantaged,2728,244,8.9,868,1478,74,11,53,64,1552
2022,DIV,Prince William County Public Schools,English Learners,1142,328,28.7,118,643,50,2,0,3,693
2022,DIV,Prince William County Public Schools,Female,3494,176,5,1792,1449,39,9,29,38,1488
2022,DIV,Prince William County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Prince William County Public Schools,Hispanic,2672,391,14.6,789,1395,49,8,40,48,1444
2022,DIV,Prince William County Public Schools,Homeless,54,7,13,5,33,7,0,2,2,40
2022,DIV,Prince William County Public Schools,Male,3664,315,8.6,1535,1650,98,13,53,66,1748
2022,DIV,Prince William County Public Schools,Military Connected,239,1,0.4,135,92,8,2,1,3,100
2022,DIV,Prince William County Public Schools,Multiple Races,362,10,2.8,192,142,11,1,6,7,153
2022,DIV,Prince William County Public Schools,Native Hawaiian,19,0,0,10,8,0,0,1,1,8
2022,DIV,Prince William County Public Schools,Students with Disabilities,835,69,8.3,75,544,137,5,0,10,681
2022,DIV,Prince William County Public Schools,White,1968,43,2.2,1202,675,27,10,11,21,702
2022,DIV,Pulaski County Public Schools,All Students,317,10,3.2,112,184,8,2,1,3,192
2022,DIV,Pulaski County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Asian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Black,15,1,6.7,3,8,3,0,0,0,11
2022,DIV,Pulaski County Public Schools,Economically Disadvantaged,151,8,5.3,22,113,5,2,1,3,118
2022,DIV,Pulaski County Public Schools,English Learners,<,<,<,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Female,146,5,3.4,67,71,3,0,0,0,74
2022,DIV,Pulaski County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Homeless,10,1,10,0,8,1,0,0,0,9
2022,DIV,Pulaski County Public Schools,Male,171,5,2.9,45,113,5,2,1,3,118
2022,DIV,Pulaski County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Pulaski County Public Schools,Multiple Races,23,0,0,6,16,0,0,1,1,16
2022,DIV,Pulaski County Public Schools,Students with Disabilities,43,4,9.3,0,31,8,0,0,0,39
2022,DIV,Pulaski County Public Schools,White,272,7,2.6,102,156,5,2,0,2,161
2022,DIV,Radford City Public Schools,All Students,374,7,1.9,132,227,3,0,5,5,230
2022,DIV,Radford City Public Schools,Asian,26,0,0,10,16,0,0,0,0,16
2022,DIV,Radford City Public Schools,Black,64,3,4.7,20,38,2,0,1,1,40
2022,DIV,Radford City Public Schools,Economically Disadvantaged,115,2,1.7,29,78,3,0,3,3,81
2022,DIV,Radford City Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Radford City Public Schools,Female,209,5,2.4,78,123,0,0,3,3,123
2022,DIV,Radford City Public Schools,Hispanic,31,0,0,11,19,0,0,1,1,19
2022,DIV,Radford City Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Radford City Public Schools,Male,165,2,1.2,54,104,3,0,2,2,107
2022,DIV,Radford City Public Schools,Military Connected,11,0,0,2,9,0,0,0,0,9
2022,DIV,Radford City Public Schools,Multiple Races,32,1,3.1,15,16,0,0,0,0,16
2022,DIV,Radford City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Radford City Public Schools,Students with Disabilities,23,0,0,1,18,3,0,1,1,21
2022,DIV,Radford City Public Schools,White,220,3,1.4,76,137,1,0,3,3,138
2022,DIV,Rappahannock County Public Schools,All Students,56,2,3.6,28,23,1,2,0,2,24
2022,DIV,Rappahannock County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rappahannock County Public Schools,Economically Disadvantaged,19,2,10.5,8,7,1,1,0,1,8
2022,DIV,Rappahannock County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rappahannock County Public Schools,Female,23,0,0,13,10,0,0,0,0,10
2022,DIV,Rappahannock County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Rappahannock County Public Schools,Male,33,2,6.1,15,13,1,2,0,2,14
2022,DIV,Rappahannock County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rappahannock County Public Schools,Students with Disabilities,11,0,0,1,9,1,0,0,0,10
2022,DIV,Rappahannock County Public Schools,White,46,1,2.2,25,17,1,2,0,2,18
2022,DIV,Richmond City Public Schools,All Students,1488,353,23.7,543,498,37,13,44,57,535
2022,DIV,Richmond City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Asian,<,<,<,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Black,880,112,12.7,321,372,30,8,37,45,402
2022,DIV,Richmond City Public Schools,Economically Disadvantaged,898,128,14.3,318,379,28,6,39,45,407
2022,DIV,Richmond City Public Schools,English Learners,294,175,59.5,38,76,2,0,0,3,78
2022,DIV,Richmond City Public Schools,Female,728,146,20.1,320,224,9,7,22,29,233
2022,DIV,Richmond City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Hispanic,452,228,50.4,110,101,5,2,6,8,106
2022,DIV,Richmond City Public Schools,Homeless,61,5,8.2,21,30,3,0,2,2,33
2022,DIV,Richmond City Public Schools,Male,759,207,27.3,222,274,28,6,22,28,302
2022,DIV,Richmond City Public Schools,Migrant,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Multiple Races,14,0,0,7,7,0,0,0,0,7
2022,DIV,Richmond City Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond City Public Schools,Students with Disabilities,242,53,21.9,22,126,37,4,0,4,163
2022,DIV,Richmond City Public Schools,White,131,11,8.4,98,16,2,3,1,4,18
2022,DIV,Richmond County Public Schools,All Students,98,2,2,44,50,1,0,1,1,51
2022,DIV,Richmond County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond County Public Schools,Black,23,1,4.3,7,14,1,0,0,0,15
2022,DIV,Richmond County Public Schools,Economically Disadvantaged,49,2,4.1,14,31,1,0,1,1,32
2022,DIV,Richmond County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond County Public Schools,Female,51,0,0,32,18,0,0,1,1,18
2022,DIV,Richmond County Public Schools,Hispanic,14,0,0,7,6,0,0,1,1,6
2022,DIV,Richmond County Public Schools,Male,47,2,4.3,12,32,1,0,0,0,33
2022,DIV,Richmond County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Richmond County Public Schools,Students with Disabilities,11,0,0,0,10,1,0,0,0,11
2022,DIV,Richmond County Public Schools,White,56,1,1.8,28,27,0,0,0,0,27
2022,DIV,Roanoke City Public Schools,All Students,949,122,12.9,266,495,59,0,7,7,554
2022,DIV,Roanoke City Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Roanoke City Public Schools,Asian,22,0,0,10,11,1,0,0,0,12
2022,DIV,Roanoke City Public Schools,Black,379,35,9.2,87,227,25,0,5,5,252
2022,DIV,Roanoke City Public Schools,Economically Disadvantaged,558,54,9.7,112,338,47,0,7,7,385
2022,DIV,Roanoke City Public Schools,English Learners,100,38,38,12,49,1,0,0,0,50
2022,DIV,Roanoke City Public Schools,Female,481,52,10.8,163,236,26,0,4,4,262
2022,DIV,Roanoke City Public Schools,Foster Care,12,6,50,0,4,2,0,0,0,6
2022,DIV,Roanoke City Public Schools,Hispanic,206,58,28.2,41,101,5,0,1,1,106
2022,DIV,Roanoke City Public Schools,Homeless,34,2,5.9,5,24,3,0,0,0,27
2022,DIV,Roanoke City Public Schools,Male,463,70,15.1,101,256,33,0,3,3,289
2022,DIV,Roanoke City Public Schools,Multiple Races,36,7,19.4,6,20,3,0,0,0,23
2022,DIV,Roanoke City Public Schools,Students with Disabilities,143,16,11.2,2,66,59,0,0,0,125
2022,DIV,Roanoke City Public Schools,White,305,22,7.2,122,135,25,0,1,1,160
2022,DIV,Roanoke County Public Schools,All Students,1124,35,3.1,577,487,12,7,6,13,499
2022,DIV,Roanoke County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Roanoke County Public Schools,Asian,45,0,0,37,8,0,0,0,0,8
2022,DIV,Roanoke County Public Schools,Black,84,9,10.7,27,45,1,1,1,2,46
2022,DIV,Roanoke County Public Schools,Economically Disadvantaged,333,20,6,114,188,3,3,5,8,191
2022,DIV,Roanoke County Public Schools,English Learners,21,2,9.5,6,13,0,0,0,0,13
2022,DIV,Roanoke County Public Schools,Female,545,14,2.6,325,198,2,3,3,6,200
2022,DIV,Roanoke County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Roanoke County Public Schools,Hispanic,84,7,8.3,36,39,0,0,2,2,39
2022,DIV,Roanoke County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Roanoke County Public Schools,Male,579,21,3.6,252,289,10,4,3,7,299
2022,DIV,Roanoke County Public Schools,Military Connected,10,1,10,0,8,0,0,1,1,8
2022,DIV,Roanoke County Public Schools,Multiple Races,60,3,5,29,27,1,0,0,0,28
2022,DIV,Roanoke County Public Schools,Students with Disabilities,112,10,8.9,12,77,12,1,0,1,89
2022,DIV,Roanoke County Public Schools,White,849,16,1.9,447,367,10,6,3,9,377
2022,DIV,Rockbridge County Public Schools,All Students,253,10,4,109,123,6,1,4,5,129
2022,DIV,Rockbridge County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockbridge County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockbridge County Public Schools,Black,14,0,0,4,8,1,0,1,1,9
2022,DIV,Rockbridge County Public Schools,Economically Disadvantaged,97,4,4.1,20,65,3,1,4,5,68
2022,DIV,Rockbridge County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockbridge County Public Schools,Female,127,4,3.1,64,54,3,0,2,2,57
2022,DIV,Rockbridge County Public Schools,Hispanic,15,1,6.7,3,11,0,0,0,0,11
2022,DIV,Rockbridge County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Rockbridge County Public Schools,Male,126,6,4.8,45,69,3,1,2,3,72
2022,DIV,Rockbridge County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockbridge County Public Schools,Multiple Races,13,0,0,3,8,1,0,1,1,9
2022,DIV,Rockbridge County Public Schools,Students with Disabilities,28,3,10.7,3,16,6,0,0,0,22
2022,DIV,Rockbridge County Public Schools,White,203,9,4.4,92,95,4,1,2,3,99
2022,DIV,Rockingham County Public Schools,All Students,911,32,3.5,464,369,27,9,10,19,396
2022,DIV,Rockingham County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockingham County Public Schools,Asian,23,0,0,19,3,0,0,1,1,3
2022,DIV,Rockingham County Public Schools,Black,20,0,0,6,13,1,0,0,0,14
2022,DIV,Rockingham County Public Schools,Economically Disadvantaged,344,17,4.9,121,180,13,8,5,13,193
2022,DIV,Rockingham County Public Schools,English Learners,53,12,22.6,8,30,0,0,2,3,30
2022,DIV,Rockingham County Public Schools,Female,445,7,1.6,276,144,11,1,6,7,155
2022,DIV,Rockingham County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockingham County Public Schools,Hispanic,147,17,11.6,64,63,2,1,0,1,65
2022,DIV,Rockingham County Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Rockingham County Public Schools,Male,466,25,5.4,188,225,16,8,4,12,241
2022,DIV,Rockingham County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockingham County Public Schools,Multiple Races,38,0,0,18,14,4,2,0,2,18
2022,DIV,Rockingham County Public Schools,Native Hawaiian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Rockingham County Public Schools,Students with Disabilities,95,2,2.1,8,54,27,1,0,4,81
2022,DIV,Rockingham County Public Schools,White,679,15,2.2,355,274,20,6,9,15,294
2022,DIV,Russell County Public Schools,All Students,292,21,7.2,72,178,3,7,11,18,181
2022,DIV,Russell County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Economically Disadvantaged,165,9,5.5,27,119,0,5,5,10,119
2022,DIV,Russell County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Female,142,9,6.3,51,74,1,2,5,7,75
2022,DIV,Russell County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Male,150,12,8,21,104,2,5,6,11,106
2022,DIV,Russell County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Russell County Public Schools,Students with Disabilities,40,9,22.5,3,25,3,0,0,0,28
2022,DIV,Russell County Public Schools,White,283,21,7.4,68,173,3,7,11,18,176
2022,DIV,Salem City Public Schools,All Students,327,16,4.9,165,132,9,2,3,5,141
2022,DIV,Salem City Public Schools,Asian,11,0,0,7,4,0,0,0,0,4
2022,DIV,Salem City Public Schools,Black,37,1,2.7,14,17,2,1,2,3,19
2022,DIV,Salem City Public Schools,Economically Disadvantaged,114,11,9.6,29,67,3,1,3,4,70
2022,DIV,Salem City Public Schools,English Learners,22,1,4.5,8,13,0,0,0,0,13
2022,DIV,Salem City Public Schools,Female,159,6,3.8,90,56,3,2,2,4,59
2022,DIV,Salem City Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Salem City Public Schools,Hispanic,27,3,11.1,8,16,0,0,0,0,16
2022,DIV,Salem City Public Schools,Homeless,<,<,<,<,<,<,<,<,<,<
2022,DIV,Salem City Public Schools,Male,168,10,6,75,76,6,0,1,1,82
2022,DIV,Salem City Public Schools,Military Connected,<,<,<,<,<,<,<,<,<,<
2022,DIV,Salem City Public Schools,Multiple Races,16,2,12.5,4,9,1,0,0,0,10
2022,DIV,Salem City Public Schools,Students with Disabilities,44,3,6.8,5,27,9,0,0,0,36
2022,DIV,Salem City Public Schools,White,236,10,4.2,132,86,6,1,1,2,92
2022,DIV,Scott County Public Schools,All Students,258,14,5.4,90,134,14,1,5,6,148
2022,DIV,Scott County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Economically Disadvantaged,155,12,7.7,34,89,14,1,5,6,103
2022,DIV,Scott County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Female,117,7,6,53,54,2,0,1,1,56
2022,DIV,Scott County Public Schools,Foster Care,<,<,<,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Hispanic,<,<,<,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Male,141,7,5,37,80,12,1,4,5,92
2022,DIV,Scott County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Multiple Races,<,<,<,<,<,<,<,<,<,<
2022,DIV,Scott County Public Schools,Students with Disabilities,37,3,8.1,0,20,14,0,0,0,34
2022,DIV,Scott County Public Schools,White,248,12,4.8,87,129,14,1,5,6,143
2022,DIV,Shenandoah County Public Schools,All Students,435,9,2.1,178,231,15,0,2,2,246
2022,DIV,Shenandoah County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Shenandoah County Public Schools,Black,16,0,0,2,14,0,0,0,0,14
2022,DIV,Shenandoah County Public Schools,Economically Disadvantaged,184,6,3.3,44,122,11,0,1,1,133
2022,DIV,Shenandoah County Public Schools,English Learners,25,6,24,4,14,1,0,0,0,15
2022,DIV,Shenandoah County Public Schools,Female,204,2,1,103,95,4,0,0,0,99
2022,DIV,Shenandoah County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Shenandoah County Public Schools,Hispanic,67,6,9,22,35,4,0,0,0,39
2022,DIV,Shenandoah County Public Schools,Homeless,<,0,0,<,<,<,<,<,<,<
2022,DIV,Shenandoah County Public Schools,Male,231,7,3,75,136,11,0,2,2,147
2022,DIV,Shenandoah County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Shenandoah County Public Schools,Multiple Races,15,0,0,8,6,1,0,0,0,7
2022,DIV,Shenandoah County Public Schools,Students with Disabilities,54,1,1.9,2,35,15,0,0,1,50
2022,DIV,Shenandoah County Public Schools,White,334,3,0.9,143,176,10,0,2,2,186
2022,DIV,Smyth County Public Schools,All Students,314,2,0.6,100,185,18,1,8,9,203
2022,DIV,Smyth County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Black,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Economically Disadvantaged,151,2,1.3,36,100,9,1,3,4,109
2022,DIV,Smyth County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Female,130,2,1.5,48,71,7,1,1,2,78
2022,DIV,Smyth County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Male,184,0,0,52,114,11,0,7,7,125
2022,DIV,Smyth County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Smyth County Public Schools,Students with Disabilities,57,0,0,4,34,18,0,1,1,52
2022,DIV,Smyth County Public Schools,White,295,2,0.7,94,176,15,1,7,8,191
2022,DIV,Southampton County Public Schools,All Students,161,8,5,88,51,4,1,9,10,55
2022,DIV,Southampton County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Asian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Black,52,3,5.8,21,22,2,0,4,4,24
2022,DIV,Southampton County Public Schools,Economically Disadvantaged,60,6,10,21,23,4,0,6,6,27
2022,DIV,Southampton County Public Schools,English Learners,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Female,80,6,7.5,53,15,2,0,4,4,17
2022,DIV,Southampton County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Hispanic,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Male,81,2,2.5,35,36,2,1,5,6,38
2022,DIV,Southampton County Public Schools,Military Connected,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Multiple Races,<,0,0,<,<,<,<,<,<,<
2022,DIV,Southampton County Public Schools,Students with Disabilities,23,5,21.7,1,10,4,0,3,3,14
2022,DIV,Southampton County Public Schools,White,98,5,5.1,60,26,2,1,4,5,28
2022,DIV,Spotsylvania County Public Schools,All Students,2057,131,6.4,1025,780,57,25,39,64,837
2022,DIV,Spotsylvania County Public Schools,American Indian,<,0,0,<,<,<,<,<,<,<
2022,DIV,Spotsylvania County Public Schools,Asian,67,3,4.5,41,22,1,0,0,0,23
2022,DIV,Spotsylvania County Public Schools,Black,399,18,4.5,166,193,8,0,14,14,201
2022,DIV,Spotsylvania County Public Schools,Economically Disadvantaged,905,85,9.4,294,446,38,8,34,42,484
2022,DIV,Spotsylvania County Public Schools,English Learners,128,21,16.4,23,74,10,0,0,0,84
2022,DIV,Spotsylvania County Public Schools,Female,972,44,4.5,537,358,10,9,14,23,368
2022,DIV,Spotsylvania County Public Schools,Foster Care,<,0,0,<,<,<,<,<,<,<
2022,DIV,Spotsylvania County Public Schools,Hispanic,437,50,11.4,174,179,12,9,13,22,191
2022,DIV,Spotsylvania County Public Schools,Homeless,29,7,24.1,2,18,1,0,1,1,19
2022,DIV,Spotsylvania County Public Schools,Male,1084,87,8,488,421,47,16,25,41,468
2022,DIV,Spotsylvania County Public Schools,Military Connected,22,3,13.6,6,11,0,1,1,2,11
2022,DIV,Spotsylvania County Public Schools,Multiple Races,145,9,6.2,71,58,3,1,3,4,61
2022,DIV,Spotsylvania County Public Schools,Students with Disabilities,280,36,12.9,35,148,57,4,0,4,205
